	Id	v2a1	hacdor	rooms	hacapo	v14a	refrig	v18q	v18q1	r4h1	r4h2	r4h3	r4m1	r4m2	r4m3	r4t1	r4t2	r4t3	tamhog	tamviv	escolari	rez_esc	hhsize	cielorazo	dis	estadocivil1	estadocivil2	estadocivil3	estadocivil4	estadocivil5	estadocivil6	estadocivil7	parentesco1	parentesco2	parentesco3	parentesco4	parentesco5	parentesco6	parentesco7	parentesco8	parentesco9	parentesco10	parentesco11	parentesco12	idhogar	hogar_nin	hogar_adul	hogar_mayor	hogar_total	dependency	edjefe	edjefa	meaneduc	instlevel1	instlevel2	instlevel3	instlevel4	instlevel5	instlevel6	instlevel7	instlevel8	instlevel9	bedrooms	overcrowding	computer	television	mobilephone	qmobilephone	age	Target	MaterialPared	MaterialPiso	MaterialTecho	AbastecimientoAgua	AbastecimientoElectricidad	TipoSanitario	EnergiaCocina	EliminacionBasura	EstadoPared	EstadoTecho	EstadoPiso	Genero	TipoVivienda	Region	Zona
8378	ID_6502d6531		0	4	0	1	0	0		1	2	3	0	1	1	1	3	4	4	4	7	1.0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6b1c00da6	2	2	0	4	yes	6	no	6.0	0	0	0	1	0	0	0	0	0	2	2.0	0	0	1	4	15	4	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi5	Huetar Atlántica	Urbana
8379	ID_42c84a425		0	4	0	1	0	0		1	2	3	0	1	1	1	3	4	4	4	6		4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6b1c00da6	2	2	0	4	yes	6	no	6.0	0	0	1	0	0	0	0	0	0	2	2.0	0	0	1	4	32	4	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi5	Huetar Atlántica	Urbana
8380	ID_eb02ca382		0	4	0	1	1	0		0	1	1	2	1	3	2	2	4	4	4	5		4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	078a0b6e2	3	1	0	4	3	no	5	5.0	0	1	0	0	0	0	0	0	0	2	2.0	0	0	1	2	43	1	paredblolad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Urbana
8381	ID_aab9d6aac		0	4	0	1	1	0		0	1	1	2	1	3	2	2	4	4	4	0		4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	078a0b6e2	3	1	0	4	3	no	5	5.0	1	0	0	0	0	0	0	0	0	2	2.0	0	0	1	2	4	2	paredblolad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Urbana
8382	ID_ef35f8b5e		0	4	0	1	1	0		0	1	1	2	1	3	2	2	4	4	4	4	0.0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	078a0b6e2	3	1	0	4	3	no	5	5.0	0	1	0	0	0	0	0	0	0	2	2.0	0	0	1	2	11	2	paredblolad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Urbana
8383	ID_51fa0ab8d		0	4	0	1	1	0		0	1	1	2	1	3	2	2	4	4	4	6	2.0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	078a0b6e2	3	1	0	4	3	no	5	5.0	0	0	1	0	0	0	0	0	0	2	2.0	0	0	1	2	15	1	paredblolad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Urbana
8384	ID_fc73344b6		0	5	0	1	1	0		0	2	2	0	0	0	0	2	2	2	2	1		2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41f4d7a4b	0	2	1	2	yes	yes	no	3.5	0	1	0	0	0	0	0	0	0	3	0.66666669	0	0	1	2	83	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Urbana
8385	ID_4c58dcd13		0	5	0	1	1	0		0	2	2	0	0	0	0	2	2	2	2	6		2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41f4d7a4b	0	2	1	2	yes	yes	no	3.5	0	0	1	0	0	0	0	0	0	3	0.66666669	0	0	1	2	33	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Urbana
8386	ID_be2006f9c		0	7	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	15		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6d28962da	1	2	0	3	.5	17	no	16.0	0	0	0	0	0	0	0	1	0	3	1.0	0	0	1	3	35	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Urbana
8387	ID_80782f046		0	7	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	17		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6d28962da	1	2	0	3	.5	17	no	16.0	0	0	0	0	0	0	0	0	1	3	1.0	0	0	1	3	36	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Urbana
8388	ID_705623e87		0	7	0	1	1	1	1.0	1	1	2	0	1	1	1	2	3	3	3	1	0.0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6d28962da	1	2	0	3	.5	17	no	16.0	0	1	0	0	0	0	0	0	0	3	1.0	0	0	1	3	8	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Urbana
8389	ID_167223245		0	3	0	1	1	0		0	1	1	0	0	0	0	1	1	1	1	3		1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9c6c5cd76	0	1	0	1	no	3	no	3.0	0	1	0	0	0	0	0	0	0	1	1.0	0	0	1	1	38	4	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar4	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8390	ID_86e06db6a		0	5	0	1	0	0		0	2	2	0	1	1	0	3	3	3	3	6		3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43498cf23	0	3	1	3	.5	5	no	5.3333335	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	2	48	4	paredzinc	pisonotiene	techozinc	abastaguadentro	public	sanitario2	energcocinar4	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8391	ID_191296267		0	5	0	1	0	0		0	2	2	0	1	1	0	3	3	3	3	5		3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43498cf23	0	3	1	3	.5	5	no	5.3333335	0	1	0	0	0	0	0	0	0	3	1.0	0	0	1	2	59	4	paredzinc	pisonotiene	techozinc	abastaguadentro	public	sanitario2	energcocinar4	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8392	ID_70c711e68		0	5	0	1	0	0		0	2	2	0	1	1	0	3	3	3	3	5		3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43498cf23	0	3	1	3	.5	5	no	5.3333335	0	1	0	0	0	0	0	0	0	3	1.0	0	0	1	2	72	4	paredzinc	pisonotiene	techozinc	abastaguadentro	public	sanitario2	energcocinar4	elimbasu3	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Rural
8393	ID_e695f001d		0	5	0	1	1	0		0	2	2	1	1	2	1	3	4	4	4	5	0.0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2c3874993	3	1	0	4	3	no	9	9.0	0	1	0	0	0	0	0	0	0	3	1.3333334	0	0	1	1	12	2	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8394	ID_b966ed9bc		0	5	0	1	1	0		0	2	2	1	1	2	1	3	4	4	4	9		4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2c3874993	3	1	0	4	3	no	9	9.0	0	0	0	1	0	0	0	0	0	3	1.3333334	0	0	1	1	43	2	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Rural
8395	ID_f07124a1a		0	5	0	1	1	0		0	2	2	1	1	2	1	3	4	4	4	2	0.0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2c3874993	3	1	0	4	3	no	9	9.0	0	1	0	0	0	0	0	0	0	3	1.3333334	0	0	1	1	9	2	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared1	etecho1	eviv1	female	tipovivi1	Huetar Atlántica	Rural
8396	ID_5ffa8bd73		0	5	0	1	1	0		0	2	2	1	1	2	1	3	4	4	4	6	2.0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2c3874993	3	1	0	4	3	no	9	9.0	0	0	1	0	0	0	0	0	0	3	1.3333334	0	0	1	1	15	2	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8397	ID_e080ffb2e		0	5	0	1	1	0		0	1	1	0	0	0	0	1	1	1	1	6		1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	850aca0fa	0	1	1	1	8	6	no	6.0	0	0	1	0	0	0	0	0	0	3	0.33333334	0	0	1	1	68	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8398	ID_7c099376b		0	7	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	4		3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	d64a0f97e	0	3	1	3	.5	6	no	7.0	0	1	0	0	0	0	0	0	0	3	1.0	0	0	1	2	62	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8399	ID_b413e8a20		0	7	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	11		3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	d64a0f97e	0	3	1	3	.5	6	no	7.0	0	0	0	0	1	0	0	0	0	3	1.0	0	0	1	2	21	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8400	ID_1902e8179		0	7	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	6		3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	d64a0f97e	0	3	1	3	.5	6	no	7.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	2	67	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8401	ID_346a4d715		0	2	0	1	1	1	2.0	1	0	1	1	1	2	2	1	3	3	3	0		3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3b3e1fae0	2	1	0	3	2	no	6	6.0	1	0	0	0	0	0	0	0	0	1	3.0	0	0	1	2	4	2	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8402	ID_18c975b09		0	2	0	1	1	1	2.0	1	0	1	1	1	2	2	1	3	3	3	4	0.0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3b3e1fae0	2	1	0	3	2	no	6	6.0	0	1	0	0	0	0	0	0	0	1	3.0	0	0	1	2	10	2	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8403	ID_8eda22d26		0	2	0	1	1	1	2.0	1	0	1	1	1	2	2	1	3	3	3	6		3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3b3e1fae0	2	1	0	3	2	no	6	6.0	0	0	1	0	0	0	0	0	0	1	3.0	0	0	1	2	26	2	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho1	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8404	ID_4ffd1e083		0	4	0	1	0	0		0	2	2	0	0	0	0	2	2	2	2	0		2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	a95a634df	0	2	1	2	yes	no	no	1.5	1	0	0	0	0	0	0	0	0	3	0.66666669	0	0	1	1	60	2	paredmad	pisomadera	techozinc	abastaguano	noelec	sanitario5	energcocinar4	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8405	ID_56bcac7ff		0	4	0	1	0	0		0	2	2	0	0	0	0	2	2	2	2	3		2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	a95a634df	0	2	1	2	yes	no	no	1.5	0	1	0	0	0	0	0	0	0	3	0.66666669	0	0	1	1	82	2	paredmad	pisomadera	techozinc	abastaguano	noelec	sanitario5	energcocinar4	elimbasu3	epared1	etecho1	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8406	ID_e53b293c1		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	6		6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	0	0	1	0	0	0	0	0	0	2	3.0	0	0	1	4	48	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8407	ID_4877d0935		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	6		6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	0	0	1	0	0	0	0	0	0	2	3.0	0	0	1	4	28	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8408	ID_a1bc00930		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	0		6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	1	0	0	0	0	0	0	0	0	2	3.0	0	0	1	4	6	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8409	ID_90dea1713		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	0		6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	1	0	0	0	0	0	0	0	0	2	3.0	0	0	1	4	3	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8410	ID_a5f350b31		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	6		6	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	0	0	1	0	0	0	0	0	0	2	3.0	0	0	1	4	44	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8411	ID_a3a273848		0	4	0	1	1	0		1	2	3	1	2	3	2	4	6	6	6	8		6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	a3674a3ee	2	4	0	6	.5	6	no	6.5	0	0	0	1	0	0	0	0	0	2	3.0	0	0	1	4	23	4	paredmad	pisocemento	techozinc	abastaguafuera	public	sanitario3	energcocinar3	elimbasu3	epared2	etecho2	eviv2	female	tipovivi1	Huetar Atlántica	Rural
8412	ID_3f0399f3a		0	5	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	5	0.0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	21db81557	1	2	0	3	.5	no	6	6.0	0	1	0	0	0	0	0	0	0	3	1.0	0	0	1	2	11	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8413	ID_00e1a2af0		0	5	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	6		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	21db81557	1	2	0	3	.5	no	6	6.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	2	21	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8414	ID_90edd74c3		0	5	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	6		3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21db81557	1	2	0	3	.5	no	6	6.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	2	44	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8415	ID_eaa6cc79a		0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	6		3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a38e6c71b	0	3	0	3	no	6	no	6.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	3	50	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8416	ID_06c2b50ef		0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	6		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	a38e6c71b	0	3	0	3	no	6	no	6.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	3	47	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8417	ID_b55d7f7ef		0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	6		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	a38e6c71b	0	3	0	3	no	6	no	6.0	0	0	1	0	0	0	0	0	0	3	1.0	0	0	1	3	24	4	paredmad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8418	ID_0f0839b97		0	6	0	1	1	0		0	0	0	1	2	3	1	2	3	2	3	15		2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a167834b6	1	1	0	2	yes	no	15	15.0	0	0	0	0	0	0	0	1	0	3	1.0	0	0	1	2	27	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi5	Huetar Atlántica	Rural
8419	ID_27cb8c0ce		0	6	0	1	1	0		0	0	0	1	2	3	1	2	3	2	3	0		2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	a167834b6	1	1	0	2	yes	no	15	15.0	1	0	0	0	0	0	0	0	0	3	1.0	0	0	1	2	2	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi5	Huetar Atlántica	Rural
8420	ID_5dc521541	40000.0	0	5	0	1	1	0		0	0	0	0	2	2	0	2	2	2	2	6	0.0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	66e5473de	1	1	0	2	yes	no	11	11.0	0	0	1	0	0	0	0	0	0	2	1.0	0	0	1	2	12	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	female	tipovivi3	Huetar Atlántica	Rural
8421	ID_3482cca04	40000.0	0	5	0	1	1	0		0	0	0	0	2	2	0	2	2	2	2	11		2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	66e5473de	1	1	0	2	yes	no	11	11.0	0	0	0	0	1	0	0	0	0	2	1.0	0	0	1	2	32	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	female	tipovivi3	Huetar Atlántica	Rural
8422	ID_476291d1e		0	7	0	1	1	1	1.0	0	2	2	2	2	4	2	4	6	5	6	8		5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	85d809008	2	3	1	5	1.5	no	6	8.333333	0	0	0	1	0	0	0	0	0	4	1.5	1	0	1	4	20	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8423	ID_1650de8b0		0	7	0	1	1	1	1.0	0	2	2	2	2	4	2	4	6	5	6	6		5	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	85d809008	2	3	1	5	1.5	no	6	8.333333	0	0	1	0	0	0	0	0	0	4	1.5	1	0	1	4	69	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8424	ID_9838bd608		0	7	0	1	1	1	1.0	0	2	2	2	2	4	2	4	6	5	6	0		5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85d809008	2	3	1	5	1.5	no	6	8.333333	1	0	0	0	0	0	0	0	0	4	1.5	1	0	1	4	4	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8425	ID_869ed3a53		0	7	0	1	1	1	1.0	0	2	2	2	2	4	2	4	6	5	6	11		5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	85d809008	2	3	1	5	1.5	no	6	8.333333	0	0	0	0	1	0	0	0	0	4	1.5	1	0	1	4	23	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8426	ID_bbfb6d573		0	7	0	1	1	1	1.0	0	2	2	2	2	4	2	4	6	5	6	0		5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85d809008	2	3	1	5	1.5	no	6	8.333333	1	0	0	0	0	0	0	0	0	4	1.5	1	0	1	4	0	3	paredmad	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8427	ID_acdb39627		0	4	0	1	1	0		0	1	1	1	1	2	1	2	3	3	3	1	0.0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	07b8d09c3	1	2	0	3	.5	6	no	8.5	0	1	0	0	0	0	0	0	0	2	1.5	0	0	1	2	8	4	paredpreb	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8428	ID_a404bd466		0	4	0	1	1	0		0	1	1	1	1	2	1	2	3	3	3	6		3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	07b8d09c3	1	2	0	3	.5	6	no	8.5	0	0	1	0	0	0	0	0	0	2	1.5	0	0	1	2	33	4	paredpreb	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	male	tipovivi1	Huetar Atlántica	Rural
8429	ID_70b84416f		0	4	0	1	1	0		0	1	1	1	1	2	1	2	3	3	3	11		3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	07b8d09c3	1	2	0	3	.5	6	no	8.5	0	0	0	0	1	0	0	0	0	2	1.5	0	0	1	2	32	4	paredpreb	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu3	epared3	etecho3	eviv3	female	tipovivi1	Huetar Atlántica	Rural
8430	ID_a811a0008		0	2	0	1	0	0		0	1	1	0	0	0	0	1	1	1	1	7		1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	541c6c76c	0	1	0	1	no	7	no	7.0	0	0	0	1	0	0	0	0	0	1	1.0	0	0	1	1	31	4	paredpreb	pisomadera	techozinc	abastaguano	public	sanitario1	energcocinar2	elimbasu1	epared2	etecho3	eviv2	male	tipovivi1	Huetar Atlántica	Rural
8431	ID_0f75a20b2		0	4	0	1	1	0		1	2	3	1	1	2	2	3	5	5	5	1	0.0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	c0c8a5013	3	2	0	5	1.5	11	no	11.0	0	1	0	0	0	0	0	0	0	2	2.5	0	0	1	3	8	3	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho2	eviv1	male	tipovivi1	Huetar Atlántica	Rural
8432	ID_dfab56985		0	4	0	1	1	0		1	2	3	1	1	2	2	3	5	5	5	9	1.0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	c0c8a5013	3	2	0	5	1.5	11	no	11.0	0	0	0	0	0	1	0	0	0	2	2.5	0	0	1	3	17	3	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho2	eviv1	male	tipovivi1	Huetar Atlántica	Rural
